Name,senolytic,Anti-aging Probability,BalabanJ,Chi2v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,FpDensityMorgan3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Kappa3,MaxAbsPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MolMR,MolWt,PEOE_VSA12,PEOE_VSA14,PEOE_VSA3,PEOE_VSA5,PEOE_VSA9,SMR_VSA10,SMR_VSA4,SMR_VSA7,SMR_VSA9,SlogP_VSA1,VSA_EState2,VSA_EState5,VSA_EState7
Cyclobenzaprine hydrochloride,0,0.15405756,2.100718053,5.71758457,0,0,0,0,0,1.857142857,-2.12,21,254.227,2.982744119,0.309091689,1.060517763,0.001013766,92.062,275.395,0,0,0,0,0,17.72514474,0,76.86076262,0,0,2.22601285,0,7.886481481
Carteolol hydrochloride,0,0.027376488,1.918262172,6.426167634,6.103966388,9.901064579,0,18.05298695,19.38639965,2.857142857,-1.59,21,268.187,4.719683636,0.490477586,0.030582473,0.224217548,82.6502,292.379,5.907179729,0,0,0,0,11.594566,0,23.7625527,5.749511833,15.37044016,11.38214192,0.774417218,0.576945998
Hydrocortisone base,0,0.027272668,1.735083201,9.557340138,29.51013458,24.90865655,0,28.95195355,19.26246487,2.653846154,-1.04,26,332.226,2.13822915,0.392772864,0.069679233,0.189629163,95.1424,362.466,0,0,0,0,6.103966388,11.56648989,28.58369908,11.64912464,0,0,24.25696695,0.13994651,5.735065983
Pitavastatin calcium,0,0.14223188,1.789369935,7.997887578,24.59805969,19.39800702,0,12.23804246,5.917906046,2.516129032,-3.09,31,397.276,4.979136392,0.481159427,0.07494712,0.305472654,117.0294,421.468,0,5.969305288,4.390415048,0,29.83938311,22.94825033,0,71.68155698,11.12690298,0,15.63756245,-1.097515745,2.800437795
Pilocarpine nitrate,0,0.032713126,2.064704832,4.104868294,0,4.794537184,0,11.88721133,12.52478801,3.066666667,-1.32,15,192.133,1.887685272,0.465124904,0.037344104,0.308854678,55.142,208.261,0,5.969305288,4.983978521,0,18.85210809,5.969305288,18.88348408,18.21809164,0,0,15.45538124,0.349507748,5.380486111
Dicloxacillin sodium salt hydrate,0,0.041307304,1.622719744,10.17438774,39.98824167,19.49013895,0,17.01762691,15.60871812,2.533333333,-2.23,30,453.198,3.069591187,0.54783207,0.106442954,0.257413662,109.0492,469.326,5.907179729,0,0,11.76188495,22.05641274,52.74742948,0,39.56806674,11.25737949,10.423316,38.45018115,-2.159364751,0
Alizapride hydrochloride,0,0.042087726,1.711569516,5.671132434,0,4.794537184,0,5.907179729,29.41626128,3.260869565,-2.41,23,294.209,3.190012442,0.495839544,0.155367536,0.254683812,87.5659,315.377,0,0,0,11.67761749,18.18994975,16.94058116,0,30.35114142,5.749511833,10.05365156,14.86166601,0.354280229,4.150639481
Stanozolol,0,0.055412795,1.504669776,10.18029936,5.601050811,5.106527395,0,5.414990469,5.414990469,2.708333333,-0.83,24,296.244,1.749160661,0.389602794,0.145665391,0.06754673,94.4955,328.5,0,0,0,0,11.79789438,0,34.50160512,17.45422306,0,0,0,3.214298233,12.00859762
Calcipotriene,0,0.16559312,1.483557243,10.73601335,12.20793278,15.31958218,0,6.103966388,41.9282579,2.6,-1.16,30,372.294,4.397256236,0.39266957,0.249826352,0.081130236,121.7604,412.614,0,0,0,0,18.31189916,0,29.08661465,47.6023297,0,0,0,2.275479699,16.91370576
Linezolid,0,0.032713126,1.692165277,5.78859462,12.19720646,13.97948942,0,24.81391338,37.67804929,2.791666667,-2.35,24,317.191,3.587168117,0.442045997,0.189437532,0.41431651,85.7307,337.351,5.907179729,6.093240071,9.184952232,0,37.67804929,23.37519235,0,24.01632205,0,15.11660807,26.20173633,-0.57137182,-0.979393014
"Mebhydroline 1,5-naphtalenedisulfonate",0,0.39233685,1.37E-07,12.00384609,0,0,0,0,0,1.285714286,-4.12,42,512.446,5.170867553,0.339788942,0.972619992,0.048855527,175.04,552.766,0,0,0,0,0,21.80584986,0,142.8362692,0,0,4.836568405,0,2.29235497
Meclocycline sulfosalicylate,0,0.023870835,2.087755145,8.962848186,75.47039038,39.91624853,0,21.72264083,0,2.333333333,-3.18,33,455.701,2.687971489,0.509648747,0.049846781,0.255450868,115.4039,476.869,5.783244946,0,0,0,29.20026928,34.64771404,17.56947957,57.52574492,5.749511833,5.733667477,39.83914061,-9.16998667,-1.75292391
Meclozine dihydrochloride,0,0.024237636,1.48466459,8.102376584,0,0,0,6.041840829,0,2.142857143,-2.13,28,363.742,4.640366173,0.296541993,0.27739481,0.060220251,117.766,390.958,0,0,0,0,6.041840829,11.60093989,0,106.1392112,0,0,5.167165585,0,0
Melatonin,0,0.033462934,2.186875918,3.958390698,0,4.794537184,0,5.907179729,6.544756406,3,-1.97,17,216.155,2.584298825,0.496742968,0.002242431,0.21638289,67.2384,232.283,5.907179729,0,0,0,7.109797541,16.81010466,0,29.95939627,5.749511833,10.05365156,14.00667707,0.847499003,2.790347695
Butalbital,0,0.04813677,3.054851636,4.410249492,23.26046444,14.38361155,0,12.33872767,6.420821623,2.125,-1.65,16,208.132,2.126885054,0.327632188,0.170974112,0.276812282,58.3834,224.26,11.81435946,6.031114512,4.794537184,6.578935684,0,17.84547397,11.33289652,12.65495579,0,10.63357721,34.61588152,-0.894118481,2.150227702
Dinoprost trometamol,0,0.033971995,2.462440541,7.052706019,24.28120445,20.11411937,0,18.25663372,25.68328649,2.6,-1.17,25,320.215,8.655266724,0.481230254,0.064985591,0.302851114,98.1432,354.487,0,5.969305288,0,0,18.31189916,5.969305288,11.83581209,24.30408043,0,0,10.46009078,-1.004867265,12.30275632
Tropisetron hydrochloride,0,0.032100707,1.446798677,6.395423241,0,4.794537184,0,17.99117772,12.08368166,2.714285714,-1.68,21,264.199,2.179095713,0.461513584,0.076261338,0.318763993,81.022,284.359,0,5.969305288,0,0,5.687386275,17.87129214,4.992404733,29.82891977,0,0,19.23459614,-0.46188681,6.225996319
Cefixime,0,0.07237402,2.311036358,6.390552086,0,0,0,0,0,2.55,-1.94,20,266.264,2.269726848,0.377618618,1.060836168,0.200503745,87.686,284.408,5.357230448,0,9.55950438,11.33678588,20.78769582,27.24079279,0,41.75543286,10.57107519,14.83266604,8.09147345,0,0
Metrizamide,0,0.029873094,2.557128601,10.26412416,43.15782842,34.80972113,0,17.37781095,22.08531936,2.125,-0.38,32,766.923,5.634454302,0.393566523,0.094108756,0.253583595,139.2141,789.099,11.81435946,0,0,0,34.25565282,96.86892362,0,16.2739983,0,15.53348694,38.39763716,-1.41413203,-6.06677934
Quetiapine hemifumarate,0,0.022802636,1.503401768,7.749801516,0,0,0,6.606881965,13.21376393,2.481481481,-1.86,27,358.317,4.352616912,0.393980333,0.089778638,0.137316528,109.1218,383.517,0,0,4.992404733,0,25.50803217,23.28489101,4.992404733,54.09438804,0,0,12.36496082,1.082620839,0
Tosufloxacin hydrochloride,0,0.11920292,2.05127,6.802524741,34.41320969,27.86684691,0,28.58049132,25.5767015,2.586206897,-3.4,29,389.228,3.206293828,0.47749685,0.079449221,0.340739267,98.9787,404.348,5.428790392,5.969305288,22.94976085,0,11.07361049,22.8205695,5.733667477,63.70075344,5.687386275,16.0623676,29.81788153,-4.298429839,1.518080769
Efavirenz,0,0.0930168,2.218109084,5.363417607,17.8705894,17.96578233,0,22.19137713,0,2.714285714,-1.87,21,306.606,2.422136889,0.44472937,0.001785242,0.414914831,69.7887,315.678,0,12.26953859,4.794537184,0,5.687386275,23.38156624,5.917906046,28.78518601,11.84086864,5.316788604,11.49921202,4.601619268,-4.537780962
Rifapentine,0,0.2658805,1.47246725,17.79009951,88.78286635,39.91624853,0,44.47280554,19.13135364,2.222222222,-5.16,63,812.533,9.401810075,0.506735678,0.063066517,0.312109195,236.8112,877.045,0,11.75641644,0,0,52.98909366,40.33416525,28.77303171,52.82961988,22.99804733,10.05365156,43.24304647,-8.278709442,9.753229445
Neostigmine bromide,0,0.011072161,2.875199039,4.772213436,0,4.794537184,0,6.093240071,10.23254269,2.375,-1.55,16,204.144,3.238527835,0.414205287,0.3624452,0.409980435,65.719,223.296,0,6.093240071,4.794537184,0,21.14301595,11.78062635,0,24.26546827,5.749511833,9.219893811,12.77321665,0.57337963,-0.3624452
Niridazole,0,0.055412795,2.239359176,3.609298787,4.923311049,14.90885545,0,11.03219649,18.22107129,3,-1.7,14,208.158,1.391752722,0.345188036,0.055833333,0.335832316,49.5131,214.206,0,11.03219649,9.778515705,0,4.923311049,27.50054085,0,16.31116184,0,10.21669833,26.21270881,0,1.158333333
Ceforanide,0,0.032713126,1.432510853,9.710929703,35.80626035,24.28467613,0,35.47908716,11.32595814,2.657142857,-3.43,35,498.397,5.155513314,0.479864844,0.058648731,0.352158502,123.8987,519.565,11.06361621,11.93861058,9.476340119,16.86056676,6.420821623,47.27673993,5.733667477,46.6625151,0,11.05045608,49.58948812,-2.766695401,0.058648731
Vatalanib,0,0.09170697,1.722860737,6.141451943,0,0,0,0,5.022633314,2.28,-2.98,25,331.701,3.439445937,0.338214519,0.702954687,0.160485138,101.3157,346.821,0,0,0,5.098681808,5.693927995,33.87863737,0,89.33737063,0,5.316788604,4.061021015,0.732778513,4.30563553
Itopride,0,0.03234433,1.886573921,6.048128257,0,4.794537184,0,5.907179729,30.21411353,2.307692308,-2.73,26,332.23,5.666999636,0.492869508,0.169201318,0.251187642,101.2072,358.438,0,0,0,0,14.21959508,5.907179729,0,53.59147246,17.2485355,19.52737747,14.38858193,1.770704851,0
Cefotetan,0,0.027795624,1.491686825,12.09664117,50.91408271,29.07921332,0,21.43991502,10.72954101,2.527777778,-2.74,36,558.496,4.334841127,0.477450431,0.075529107,0.35216179,127.9847,575.632,11.06361621,11.93861058,14.2708773,16.86056676,4.237168498,76.70768956,12.78133946,21.08041687,0,11.05045608,61.70063785,-4.891586784,0
Fentiazac,0,0.16995624,2.088127926,6.254292373,5.969305288,4.794537184,0,6.420821623,10.71656131,2.363636364,-2.17,22,317.712,3.183456811,0.480963591,0.03922619,0.308241859,89.3358,329.808,0,5.969305288,4.983978521,11.33678588,12.11474962,28.90703106,0,64.49708412,21.82845468,0,16.49957347,-0.862522956,-0.03922619
Brompheniramine maleate,0,0.007039046,2.258475116,5.866366716,0,0,0,0,5.917906046,2.421052632,-1.19,19,300.094,4.149099773,0.309364732,0.358055556,0.04783435,83.393,319.246,0,0,0,0,0,15.9299439,0,64.39151205,0,0,6.742651053,0.358055556,2.946920351
Primaquine diphosphate,0,0.009974921,2.293928558,4.726368138,0,0,0,0,6.041840829,3,-1.81,19,238.185,3.351049863,0.496662445,0.361909486,0.121177707,79.6681,259.353,0,0,0,0,18.31388453,16.59031121,5.733667477,30.46231185,5.749511833,15.78731903,4.447158525,0.841689684,3.871103238
Progesterone,0,0.044680875,1.669603312,9.253951929,0,9.589074368,0,10.82998094,17.48439594,2.565217391,-0.92,23,284.229,2.056976312,0.299693706,0.245103025,0.15519729,90.881,314.469,0,0,0,0,0,11.56648989,34.50160512,11.64912464,0,0,24.00460081,3.290295387,10.94653967
Felodipine,0,0.014672034,2.73893106,6.275624467,17.85651662,9.589074368,0,11.62951528,33.12637249,2.28,-1.98,25,365.107,3.672813255,0.465580051,0.210183829,0.336240327,96.3877,384.259,0,11.93861058,9.589074368,0,40.82606124,35.14049036,0,56.34810701,0,5.316788604,24.99981962,-1.817837144,0
Raclopride,0,0.0532062,2.156818397,6.046134921,5.907179729,9.901064579,0,27.10774179,12.58659724,2.863636364,-1.17,22,327.082,3.421190656,0.505396304,0.020371394,0.25851285,87.281,347.242,0,0,0,0,17.15506417,29.10905951,0,21.67508519,11.49902367,10.05365156,14.73621934,-0.638217068,2.180040304
Closantel,0,0.10052487,1.940225606,9.791667982,11.82508578,15.16295613,0,11.31296332,24.86628666,2.433333333,-1.54,30,648.968,5.018674352,0.506000809,0.068361963,0.259003603,136.591,663.08,0,0,0,0,21.12076112,79.97818704,0,87.97037368,11.81873315,5.316788604,12.7455355,-1.077689637,0
Serotonin hydrochloride,0,0.022715755,2.576000355,3.082475403,0,5.106527395,0,0,12.29426824,3,-1.48,13,164.123,1.380448771,0.507941389,0.296640212,0.11583814,52.7219,176.219,0,0,0,0,0,10.90292493,5.733667477,29.95939627,5.749511833,5.733667477,3.133518519,0.296640212,2.778194444
Cefotiam hydrochloride,0,0.036908068,1.406383825,10.77988729,23.29219866,19.49013895,0,18.02504067,39.60549111,2.882352941,-2.69,34,502.458,5.184852143,0.476560678,0.000916895,0.352158502,127.0099,525.642,11.06361621,5.969305288,14.46031864,28.19735264,18.65950602,57.775779,0,22.34413461,0,11.05045608,44.52855453,-1.243996467,0.000916895
Rofecoxib,0,0.033462934,2.091166386,7.107989904,9.837253136,13.21233417,0,17.47167073,5.57310453,2.136363636,-2.4,22,300.25,2.672450352,0.457146391,0.195716884,0.339009447,83.7668,314.362,0,5.969305288,13.21233417,0,10.46858801,26.95276748,0,65.7242066,0,0,12.26178361,-0.353342978,1.165554007
Benperidol,0,0.049039625,1.284832016,7.423741224,0,13.97948942,0,23.33205001,11.98427311,2.535714286,-2.73,28,357.259,3.918475847,0.326214802,0.037458768,0.305531078,107.2342,381.451,0,5.689743398,9.184952232,0,11.03340144,16.81664638,0,70.39588946,0,5.689743398,29.8292822,-0.269482253,3.099903914
Cefaclor hydrate,0,0.01461567,1.714484635,6.90431493,35.24121922,19.49013895,0,16.48217927,5.563451492,2.666666667,-2.03,24,353.702,2.766199251,0.476529199,0.113762477,0.353398596,88.9079,367.814,5.907179729,5.969305288,4.794537184,11.76188495,5.032286352,41.14648959,5.733667477,46.6246125,0,11.05045608,36.90631325,-1.979194762,0
Colistin sulfate,0,0.09704756,3.837151427,21.63324514,150.5708961,62.95296381,0,95.92616711,12.33872767,1.382716049,-6.11,81,1056.671,27.01668005,0.3907169,0.014551959,0.245419821,300.8683,1155.455,64.97897702,0,0,0,12.20793278,64.97897702,46.42205552,0,0,87.15301203,152.5322703,-9.599934257,-1.791011458
Daunorubicin hydrochloride,0,0.1480472,1.683134146,10.13482906,82.64130064,34.80972113,0,40.84496105,0,2.447368421,-3.35,38,498.294,3.810129764,0.506847955,0.014742957,0.201631281,130.3426,527.526,5.783244946,0,0,0,42.11205118,17.34973484,5.733667477,51.57981016,17.2485355,10.47053043,39.59158922,-3.177366232,-4.531153257
Dosulepin hydrochloride,0,0.021698099,2.065949703,6.668908622,0,0,0,0,0,2.523809524,-1.51,21,274.283,3.224066232,0.309091689,1.053777006,0.023787208,92.695,295.451,0,0,0,11.76188495,0,17.33498948,0,71.29731113,0,0,3.629765684,1.053777006,3.485332577
Ceftazidime pentahydrate,0,0.04023794,1.551044932,10.56068493,40.76973449,29.39120353,0,28.7789672,11.32595814,2.648648649,-3.98,37,524.411,5.266772289,0.54319073,0.026488473,0.349825159,129.5559,546.587,5.601050811,5.969305288,14.34561535,23.09867083,11.6663446,57.69488434,5.155712727,52.93692296,0,20.72408312,59.63486168,-4.006866212,3.550427347
Iobenguane sulfate,0,0.016090874,2.574936154,3.642781249,0,0,0,5.959554569,6.544756406,2.916666667,-0.78,12,265.013,3.080884118,0.370152789,0.008204837,0.185475618,57.9128,275.093,0,0,0,0,0,28.5504252,5.733667477,33.39910204,0,11.05045608,0,0.008204837,0
Metixene hydrochloride,0,0.011961099,1.681833201,7.820276558,0,0,0,0,5.917906046,2.272727273,-1.25,22,286.294,2.702929738,0.306092406,0.574212963,0.016022132,93.688,309.478,0,0,0,0,0,11.76188495,5.917906046,59.65783953,0,0,5.411605962,1.401029856,4.030926241
Omeprazole,0,0.029423581,1.900572834,6.827466467,10.79956904,4.208898492,0,5.752853607,10.90594832,2.708333333,-2.41,24,326.272,2.989247027,0.496683562,0.277212459,0.197303118,93.0211,345.424,0,0,4.983978521,0,47.49934716,21.83297048,0,41.21677576,11.49902367,9.473725908,11.91146006,1.775783515,1.737963283
Propylthiouracil,0,0.029647509,3.088124236,2.771199181,0,4.794537184,0,5.559266895,4.771065771,2.818181818,-0.9,11,160.157,2.307383934,0.335874392,0.127592593,0.251361385,46.2424,170.237,0,0,0,0,0,12.21787344,0,26.88516491,0,5.559266895,16.22465231,0,1.877268519
Terconazole,0,0.05877656,1.214204008,10.28630847,5.787111153,0,0,6.103966388,41.40907928,2.527777778,-2.36,36,501.224,5.629402812,0.490790806,0.287913287,0.216796233,139.846,532.472,5.787111153,0,9.665781456,0,11.62951528,28.88926606,0,70.72792775,5.749511833,9.636772685,8.962055611,-0.326629203,2.802331587
Tiaprofenic acid,0,0.055208683,2.257472118,5.072445228,11.88721133,9.589074368,0,5.783244946,15.31774588,2.388888889,-1.94,18,248.218,2.485814814,0.480766842,0.065334467,0.311026719,70.2443,260.314,5.783244946,5.969305288,0,11.33678588,10.79505324,23.08933611,0,57.78231536,0,0,24.25516081,-1.520997942,0
Vancomycin hydrochloride,0,0.24364245,1.239428306,26.52868161,237.1138847,75.03795987,14.38361155,46.22204891,0,1.900990099,-9.2,101,1373.671,15.81133473,0.507810286,0.09753108,0.330440697,349.2917,1449.271,53.38979667,5.969305288,4.794537184,0,41.32274382,70.52144317,17.385241,116.725296,57.12299765,62.89544404,116.8103962,-15.98678485,-18.55014789
Artemisinin,0,0.5717666,1.837117533,7.135665933,17.67818869,4.794537184,0,17.80511738,11.83581209,2.7,-0.65,20,260.16,1.460653327,0.432028447,0.122777778,0.310971804,68.047,282.336,12.07713788,5.969305288,9.775141907,0,5.917906046,5.969305288,23.67162418,0,0,0,23.67632039,-0.137054989,3.244110922
Propafenone hydrochloride,0,0.052230854,1.889977139,6.073886198,6.103966388,9.901064579,0,12.39012691,30.69936298,2.6,-2.17,25,314.235,6.686603138,0.490082093,0.05375078,0.16642695,100.198,341.451,0,0,0,0,5.563451492,5.783244946,0,65.7242066,5.749511833,10.05365156,12.53954586,0.590883375,1.56347683
Ethamivan,0,0.074500255,2.997834378,3.364070688,0,9.901064579,0,11.65669156,24.40247614,2.5,-1.71,16,206.136,2.449300708,0.504254308,0.040367536,0.253472944,61.9103,223.272,0,0,0,0,7.109797541,5.907179729,0,23.7625527,11.49902367,4.736862954,13.68924225,0.305465797,0
Vigabatrin hydrochloride,0,0.029423581,3.264770519,1.831970549,5.969305288,4.794537184,0,12.46266245,6.420821623,2.777777778,-0.83,9,118.071,5.034193607,0.481229517,0.118240741,0.302912403,35.0422,129.159,0,5.969305288,0,6.578935684,0,5.969305288,5.733667477,12.65495579,0,5.733667477,9.929827098,-0.812685185,2.133888889
Biperiden hydrochloride,0,0.054600604,1.69E-06,7.829313535,5.601050811,5.106527395,0,12.40703316,17.75371814,2.375,-0.83,24,317.69,3.421719875,0.384804158,0,0.094208638,101.3388,347.93,0,0,0,12.40703316,5.601050811,12.40703316,17.75371814,48.04732705,0,0,2.556008598,1.672663376,12.03925354
Cetirizine dihydrochloride,0,0.014672034,1.628887178,7.125141016,5.969305288,4.794537184,0,12.64872279,6.606881965,2.259259259,-1.92,27,363.695,5.776793003,0.479533674,0.202663954,0.329143,106.2048,388.895,0,5.969305288,4.794537184,0,12.64872279,17.57024518,0,70.74683991,0,0,15.32022565,-0.922697485,0
Etifenin,0,0.019345103,2.852616547,5.139182484,30.93530312,14.38361155,0,6.544756406,0,1.826086957,-2.41,23,300.185,6.07388917,0.480285527,0.291862245,0.317231106,85.5393,322.361,5.907179729,11.93861058,0,0,19.63426922,23.53317658,0,29.32600419,0,5.316788604,34.78430251,-2.784619342,1.494879903
Metaproterenol sulfate,0,0.124213,3.00E-07,7.722980839,12.20793278,30.63916437,0,35.08172899,24.2164158,1.066666667,-2.52,30,388.25,9.796432775,0.507810974,0.047595427,0.11913767,115.7402,422.522,0,0,0,0,12.20793278,0,0,47.52510539,22.99804733,10.63357721,0,-0.190381708,-1.462222222
Sisomicin sulfate,0,0.012673735,1.69315955,8.809266559,66.76433314,15.31958218,0,13.15163837,18.60080812,2.290322581,-0.9,31,410.237,5.201343211,0.466552979,0.072721148,0.214912481,110.1417,447.533,6.290026729,0,0,0,25.23532003,0,22.93466991,11.83518498,0,28.25145851,0,0.554592525,-3.562519321
Sibutramine hydrochloride,0,0.01627746,2.314968583,7.061979706,0,0,0,0,11.4568313,2.105263158,-0.53,19,253.647,2.977872823,0.305552598,0.345594136,0.040569064,83.911,279.855,0,0,0,0,0,11.60093989,5.917906046,34.85155308,0,0,2.424372166,0.733495563,5.2312363
Acenocoumarol,0,0.18713269,2.199348724,5.955328015,16.46680341,24.80992003,0,34.78743631,10.94967571,2.461538462,-3.48,26,338.21,3.188421369,0.506591773,0.034487906,0.343365936,94.3862,353.33,0,5.625586319,4.794537184,0,15.87298675,22.43987558,0,80.1922813,5.749511833,5.625586319,34.51374892,-1.212107059,-0.047151597
Bromperidol,0,0.027585285,1.44457921,7.829416646,5.601050811,14.29147963,0,11.60046579,24.82591636,2.307692308,-1.56,26,397.138,4.782863565,0.38506879,0.049423075,0.162424753,103.6773,420.322,0,0,4.390415048,0,5.601050811,21.71318884,0,69.94777989,0,0,14.42532563,-0.276384785,2.618170961
Cyclizine hydrochloride,0,0.010248601,1.919561156,5.563148352,0,0,0,0,6.041840829,1.6,-1.64,20,244.212,2.919563877,0.303824928,0.380648148,0.060218529,83.797,266.388,0,0,0,0,6.041840829,0,0,71.79057367,0,0,5.008148148,0,0
Fluoxetine hydrochloride,0,0.028436035,2.13045605,4.931541664,11.73975001,13.17124514,0,6.103966388,5.749511833,2.181818182,-2.01,22,291.187,4.494854023,0.485695291,0.203345616,0.415914055,79.7987,309.331,0,6.176298517,0,0,5.563451492,0,0,65.7242066,5.749511833,10.05365156,0,0.428663076,-3.809468965
Iohexol,0,0.033211168,3.725515731,10.33566738,55.85408424,34.80972113,0,47.15910529,0,1.470588235,-0.42,34,794.933,8.319286677,0.393614704,0.013287706,0.253134921,146.5642,821.141,5.907179729,0,0,0,68.63195526,91.18153734,0,21.8374498,0,15.53348694,39.62484179,-1.890865577,-3.707192968
Norcyclobenzaprine,0,0.15203224,2.154834258,5.017862036,0,0,0,0,0,1.95,-2.12,20,242.216,2.450396818,0.319443476,1.001252362,0.001693937,87.4347,261.368,0,0,0,0,0,17.72514474,0,76.86076262,0,5.316788604,0,0,7.815300926
